Age,Study Hours,Academic Pressure,Financial Stress,Gender,Study Satisfaction,CGPA
26,6.178504369592544,4.0,1.0,0,2.0,7.15
34,6.328707063225754,3.0,3.0,1,5.0,8.68
25,10.327031132681368,2.0,3.0,1,3.0,5.67
19,6.812262679520092,4.0,1.0,0,3.0,6.75
30,5.857482597520111,3.0,3.0,0,3.0,6.58
20,8.397962851109465,3.0,1.0,1,3.0,7.87
33,6.898958290672748,4.0,1.0,0,3.0,7.27
23,4.498721505819582,3.0,2.0,1,4.0,7.32
36,8.873645349053273,4.0,1.0,0,3.0,8.13
24,5.6553292227413055,3.0,4.0,1,3.0,6.24
27,7.078454077101236,4.0,3.0,0,1.0,6.28
26,6.877349595182759,3.0,4.0,0,3.0,6.28
19,7.414182112245753,2.0,2.0,1,3.0,7.22
32,3.056066669383604,4.0,3.0,1,3.0,5.35
22,6.396820938161378,3.0,4.0,1,4.0,6.46
39,9.024706708208264,3.0,3.0,1,3.0,8.58
21,9.277801935804977,3.0,3.0,1,3.0,7.61
37,5.215677313047422,3.0,2.0,1,4.0,8.88
21,8.657076836881268,3.0,2.0,0,3.0,6.89
35,5.629426442033949,2.0,3.0,1,3.0,6.16
21,6.32584193310289,2.0,3.0,1,2.0,5.33
34,6.420428140373347,2.0,2.0,1,4.0,7.14
29,7.195846677469735,3.0,3.0,1,3.0,7.05
39,8.802459621323553,3.0,1.0,0,2.0,7.86
34,7.4762521648524,4.0,3.0,1,5.0,7.59
27,6.77296283141708,3.0,1.0,1,4.0,8.92
39,8.741160219468789,4.0,4.0,0,2.0,5.1
18,5.555209497579314,2.0,2.0,0,3.0,6.09
39,6.861008601757691,3.0,2.0,1,4.0,7.08
35,8.792406211079552,3.0,1.0,0,3.0,9.02
35,7.952751181223031,3.0,1.0,1,3.0,8.12
31,6.160652840599157,3.0,3.0,0,4.0,8.15
32,4.276677820119518,2.0,3.0,0,3.0,5.67
29,7.559544743430661,2.0,3.0,0,5.0,6.72
21,4.158384636574619,4.0,4.0,0,3.0,5.51
20,6.617497543555903,3.0,4.0,0,3.0,4.91
37,9.122107118626001,2.0,3.0,1,4.0,8.41
29,8.074165563343328,3.0,2.0,1,4.0,7.68
24,3.357422839578099,3.0,3.0,0,4.0,6.6
28,7.3608127078125705,4.0,1.0,0,4.0,7.34
18,6.42549415371533,2.0,3.0,0,3.0,7.2
23,4.707308678694191,3.0,3.0,1,3.0,5.57
32,7.603038332443784,3.0,4.0,1,4.0,7.06
32,6.114871872176691,3.0,2.0,1,4.0,8.16
36,6.126038730448904,4.0,3.0,0,4.0,6.93
28,7.223281213168097,3.0,2.0,1,4.0,7.01
40,5.873407844377327,4.0,2.0,0,4.0,7.18
19,7.172324500959814,3.0,1.0,0,4.0,8.35
31,5.932015198666118,4.0,4.0,0,4.0,5.87
19,6.030769370879424,4.0,3.0,0,4.0,6.93
21,8.78727358473195,3.0,2.0,1,3.0,6.81
34,8.970408945484499,3.0,3.0,1,4.0,7.62
20,3.924422355143275,3.0,3.0,0,4.0,5.93
30,8.344731118923795,2.0,2.0,0,2.0,6.41
26,9.51746380832699,4.0,3.0,0,4.0,7.33
24,9.803278271326437,4.0,2.0,0,3.0,7.43
32,7.936683506593214,3.0,3.0,0,5.0,8.11
40,5.096683856060984,3.0,2.0,0,5.0,8.82
28,8.133965512625561,2.0,5.0,1,3.0,6.24
37,5.43534576061135,4.0,2.0,1,4.0,6.96
19,6.382662700918022,3.0,3.0,1,2.0,6.46
32,7.6895478826806745,3.0,3.0,0,3.0,7.4
31,5.551433176086269,3.0,3.0,1,4.0,7.21
37,4.936479447907988,1.0,3.0,1,4.0,5.52
39,7.838391973283482,5.0,3.0,1,4.0,5.3
28,10.361003567762168,4.0,3.0,1,4.0,8.36
20,9.237821794863034,1.0,2.0,1,3.0,7.13
34,8.27293513309017,4.0,2.0,0,3.0,7.05
29,8.76253378406152,2.0,3.0,0,3.0,7.58
38,8.14789509492745,4.0,4.0,0,4.0,7.03
32,7.809820412936907,3.0,1.0,1,5.0,8.22
33,8.617512111277565,2.0,1.0,0,3.0,6.62
22,4.5369464343027595,3.0,1.0,1,2.0,6.73
37,7.359073538997244,3.0,3.0,0,4.0,8.19
23,6.854293228761082,4.0,3.0,1,4.0,7.37
36,7.142025096060214,3.0,2.0,1,3.0,7.89
22,6.169530013455779,2.0,4.0,0,5.0,6.91
20,7.936878120593618,4.0,2.0,0,3.0,7.67
18,5.527729582562308,3.0,4.0,1,3.0,5.91
23,6.039061127094338,5.0,3.0,1,2.0,4.0
32,5.823016155426219,3.0,2.0,0,4.0,8.43
19,8.555103947085765,3.0,2.0,0,5.0,8.47
20,6.978897694223452,2.0,2.0,1,4.0,7.73
34,6.170501788365827,3.0,1.0,0,3.0,8.56
29,6.327826548970875,2.0,2.0,0,4.0,6.53
35,7.006985110024733,4.0,1.0,0,4.0,7.39
32,9.919914853965736,3.0,2.0,0,5.0,8.3
29,4.774263394575991,4.0,4.0,1,2.0,5.57
33,8.215917995823613,4.0,3.0,1,5.0,7.46
25,7.849352208455814,4.0,2.0,1,4.0,7.54
31,5.410662282795803,3.0,2.0,0,5.0,8.15
34,9.640371922278437,3.0,2.0,1,4.0,7.41
38,7.970704811585217,3.0,4.0,1,4.0,6.75
25,6.086080054186438,4.0,2.0,0,3.0,6.73
32,3.653056013296732,3.0,2.0,0,4.0,6.59
31,7.412464302098402,3.0,3.0,1,3.0,7.9
35,6.919457947439231,4.0,4.0,1,4.0,6.97
37,5.144716723720985,4.0,2.0,0,3.0,7.02
24,5.121494061755854,3.0,2.0,0,3.0,5.99
20,8.563317760815108,1.0,3.0,0,4.0,5.78
29,3.479749166822209,2.0,4.0,0,3.0,5.26
38,7.565708959131465,3.0,2.0,0,4.0,9.07
20,6.662613444440449,1.0,2.0,1,3.0,4.94
37,7.89487869103619,2.0,3.0,1,4.0,7.5
31,6.470250982251637,3.0,1.0,1,5.0,9.27
32,7.527894937468567,3.0,2.0,1,4.0,7.79
31,5.663005279848323,3.0,4.0,0,3.0,6.61
24,6.911431150887937,3.0,3.0,0,4.0,7.57
34,7.880350980671337,3.0,2.0,1,3.0,7.9
29,7.271569368295847,3.0,4.0,0,3.0,5.64
37,7.68455231632278,3.0,4.0,1,5.0,8.91
21,5.329741660987036,3.0,3.0,1,3.0,6.54
26,5.936785788607266,4.0,1.0,1,2.0,6.91
23,5.9679882894112986,3.0,1.0,1,3.0,7.88
33,6.502318439943845,3.0,4.0,1,4.0,6.92
39,9.445449165312091,5.0,3.0,1,3.0,7.09
39,6.362478240035738,2.0,4.0,0,3.0,6.11
38,4.941592972422099,5.0,1.0,0,3.0,6.18
38,7.9749622381310665,4.0,2.0,1,4.0,7.14
19,9.423958176582067,2.0,3.0,1,4.0,6.14
25,4.729818666665843,3.0,2.0,1,3.0,6.98
28,10.551059358492562,3.0,3.0,0,5.0,7.95
30,7.74731788418153,3.0,2.0,0,4.0,7.77
34,8.861003420323105,3.0,3.0,0,3.0,7.39
25,9.640728943077967,5.0,1.0,1,2.0,7.3
38,8.750711756873937,3.0,3.0,0,4.0,7.11
35,6.801035925386173,3.0,4.0,1,4.0,7.05
35,9.191856659544548,3.0,3.0,0,4.0,7.63
31,7.458279585767655,4.0,2.0,1,2.0,6.49
32,8.96287250483375,2.0,4.0,1,4.0,6.76
23,9.15977587080523,5.0,2.0,1,3.0,6.78
28,5.036386138049017,2.0,4.0,0,5.0,5.99
30,8.429742037558611,4.0,1.0,0,4.0,8.25
18,6.672594546675931,3.0,3.0,0,1.0,4.81
23,7.248743146211226,4.0,4.0,1,4.0,6.8
26,7.228766947917036,2.0,2.0,1,2.0,7.18
25,7.156546391635644,1.0,3.0,0,4.0,6.03
28,9.74234556201227,4.0,4.0,0,5.0,7.67
39,4.540394271590686,3.0,1.0,1,5.0,8.95
36,3.8997819576343855,2.0,3.0,1,4.0,6.94
26,3.520077871001968,4.0,2.0,0,3.0,6.66
34,8.924459675084645,3.0,4.0,1,5.0,7.93
29,5.607812514638212,2.0,2.0,0,4.0,6.67
31,7.237935645126796,4.0,1.0,0,3.0,7.54
32,6.793509176575758,4.0,2.0,1,3.0,7.95
33,5.404524746848036,2.0,2.0,0,3.0,6.83
39,8.532659027600257,4.0,2.0,0,4.0,7.73
39,6.7705666572087075,5.0,2.0,1,3.0,5.77
37,6.572076861330907,2.0,1.0,0,4.0,8.3
18,7.419168353932452,3.0,2.0,0,4.0,8.7
27,8.29738975270879,3.0,3.0,1,3.0,7.8
25,5.273842761637994,5.0,2.0,1,4.0,7.4
35,8.571253025199915,2.0,3.0,0,5.0,7.7
18,9.609736335592029,3.0,3.0,0,4.0,7.5
19,4.432979736229883,2.0,1.0,1,4.0,6.39
18,7.500938162430097,4.0,2.0,1,4.0,6.97
18,6.451140017756811,2.0,3.0,0,4.0,7.08
26,8.258615045296253,2.0,2.0,0,4.0,8.06
30,4.8100134174516676,3.0,1.0,0,5.0,9.37
18,9.932088806158436,4.0,4.0,0,4.0,6.86
30,4.105789348427676,4.0,2.0,1,3.0,6.13
37,6.560294308402239,3.0,1.0,1,3.0,7.57
39,7.781732936791649,3.0,3.0,1,3.0,7.48
24,5.764593675517315,3.0,2.0,1,4.0,8.3
19,5.4818772127773325,2.0,3.0,0,3.0,5.83
23,7.400024145934943,3.0,3.0,1,3.0,6.15
24,7.139967855983945,3.0,3.0,0,4.0,7.32
31,7.0106887049472695,3.0,2.0,0,4.0,8.19
35,8.545639320638127,2.0,3.0,1,5.0,7.2
32,6.289949151829561,2.0,1.0,1,1.0,6.88
19,7.575266769631008,3.0,3.0,0,4.0,7.44
27,6.088114945103533,4.0,2.0,1,3.0,6.2
40,5.471206925507065,5.0,4.0,0,4.0,4.14
29,6.487434468717966,3.0,4.0,0,3.0,5.09
34,6.102222663051463,2.0,2.0,1,3.0,7.05
25,6.1921531579069935,3.0,3.0,0,4.0,7.42
28,9.09758935204389,2.0,4.0,1,5.0,8.21
20,6.5426137827360025,4.0,1.0,1,3.0,7.24
23,5.806767989896243,5.0,2.0,1,3.0,6.3
26,7.050541793286383,2.0,4.0,0,5.0,7.37
23,7.187610290431134,2.0,3.0,1,5.0,7.59
26,4.863613786730671,4.0,2.0,0,4.0,7.83
24,6.462868710537082,3.0,3.0,1,3.0,6.79
26,6.390368216622525,3.0,2.0,0,3.0,7.22
35,6.690140307324748,4.0,2.0,0,5.0,8.33
29,8.305951071468375,2.0,3.0,0,4.0,7.13
25,7.246009368093189,2.0,3.0,0,3.0,6.48
25,9.210287225293595,3.0,3.0,0,3.0,6.33
35,6.979011359400132,3.0,4.0,1,4.0,6.15
37,10.196957104684117,4.0,1.0,0,3.0,8.31
32,6.170604975283025,5.0,3.0,1,3.0,5.77
24,5.614787713902777,3.0,2.0,1,5.0,7.62
28,7.985144814598553,3.0,2.0,1,4.0,7.35
37,9.455347487437031,4.0,2.0,1,5.0,8.93
33,4.518154051746592,4.0,3.0,0,5.0,7.02
21,6.645416833214233,2.0,3.0,1,4.0,5.41
23,5.900592498845432,3.0,3.0,1,5.0,7.17
39,7.257131823385744,4.0,2.0,1,4.0,7.94
20,7.018032262298928,4.0,2.0,1,5.0,8.83
26,9.421686245729898,4.0,1.0,1,3.0,9.19
27,6.8048713728253905,5.0,1.0,1,4.0,6.4
31,9.474611378146413,5.0,2.0,0,3.0,5.97
28,6.432819395166366,2.0,3.0,0,3.0,6.56
35,8.667667375189389,1.0,3.0,0,3.0,5.15
39,7.4115934506460945,4.0,3.0,1,5.0,8.4
29,10.1137937176302,5.0,3.0,1,4.0,6.68
40,4.34137324693403,3.0,2.0,1,1.0,6.39
29,4.905056108032316,3.0,4.0,0,4.0,6.24
30,10.296920112385095,3.0,3.0,1,3.0,7.12
30,5.680122831724563,2.0,2.0,1,3.0,6.76
36,5.794353955463449,4.0,2.0,0,5.0,8.31
36,5.423697546100263,3.0,2.0,1,2.0,6.86
40,9.067202721760703,3.0,1.0,0,2.0,7.62
31,4.743776296194776,1.0,3.0,1,2.0,6.19
21,7.04041074209979,4.0,3.0,1,3.0,6.37
30,6.521880720795032,4.0,2.0,1,2.0,6.64
25,8.865728050307982,2.0,1.0,0,2.0,7.71
40,5.985371207803039,3.0,2.0,1,3.0,7.33
38,7.747490642403893,3.0,3.0,0,4.0,7.43
40,4.891810887920915,3.0,1.0,1,3.0,7.08
36,11.093093869618961,2.0,4.0,0,4.0,4.37
29,6.568733815623324,2.0,3.0,1,4.0,6.51
35,7.015774272793661,3.0,3.0,0,4.0,8.21
23,9.978557845930975,4.0,3.0,0,3.0,7.04
35,5.943989006250623,3.0,3.0,1,5.0,7.05
36,10.00128821728951,5.0,3.0,0,2.0,6.56
39,6.259351886551671,3.0,1.0,0,3.0,7.57
22,8.209056730878267,1.0,4.0,0,4.0,4.36
26,5.969173047713262,3.0,2.0,1,4.0,8.33
20,4.559134398739478,3.0,2.0,0,4.0,8.32
27,7.746269830973109,2.0,5.0,1,3.0,6.18
36,8.151826121770359,4.0,2.0,0,2.0,7.46
20,4.631405663812771,2.0,3.0,0,2.0,5.82
39,6.447295025964318,3.0,3.0,0,5.0,7.65
32,9.161366130766432,2.0,1.0,0,3.0,8.8
18,8.080214111433898,3.0,2.0,1,3.0,8.18
24,6.288612996788709,4.0,4.0,1,5.0,6.27
29,5.92445373705798,3.0,3.0,0,3.0,7.06
34,10.506839785242597,4.0,2.0,1,4.0,8.33
38,4.395522274354855,3.0,2.0,1,3.0,7.18
37,6.8934425660645156,3.0,3.0,0,2.0,6.39
22,4.3635456273509,4.0,3.0,0,5.0,6.15
21,9.366666360719707,4.0,3.0,0,5.0,7.37
29,6.987177498024994,4.0,3.0,0,4.0,6.81
37,7.320713352584983,3.0,2.0,0,4.0,8.82
35,11.984006157329697,3.0,2.0,0,4.0,8.36
34,5.931749183674492,4.0,3.0,1,3.0,6.5
36,10.14743664530536,5.0,4.0,0,4.0,7.12
26,6.296682554065261,5.0,3.0,0,3.0,5.39
21,6.579677576347183,4.0,4.0,0,1.0,4.77
38,11.74871546191708,4.0,2.0,1,5.0,8.89
19,6.710037320928988,3.0,3.0,0,4.0,7.0
21,4.5261314722685535,3.0,3.0,1,2.0,5.16
19,7.507453818627362,3.0,2.0,1,3.0,7.95
32,6.689073714699393,3.0,4.0,1,4.0,8.08
19,7.660772515120948,4.0,4.0,0,4.0,6.79
21,6.759523972010015,2.0,2.0,1,2.0,5.81
23,10.987980309168577,3.0,1.0,0,2.0,7.75
24,8.002124509904684,4.0,2.0,0,5.0,8.22
27,5.065063670093528,4.0,1.0,0,4.0,8.25
36,7.224184243642938,2.0,3.0,0,4.0,6.61
36,5.56066631649933,4.0,2.0,1,5.0,7.66
39,6.5541150834946835,4.0,4.0,0,3.0,6.36
29,5.361206720979719,3.0,3.0,1,4.0,6.82
20,10.792813341770842,2.0,3.0,1,2.0,5.59
30,5.755507692679201,1.0,3.0,0,3.0,6.07
35,8.237615833589446,2.0,3.0,0,4.0,6.98
25,6.417737040622071,4.0,3.0,1,3.0,7.22
38,4.914856289368977,4.0,4.0,1,4.0,6.19
32,7.3557687452191125,3.0,2.0,0,4.0,7.79
18,7.721245306754272,3.0,3.0,0,4.0,7.2
20,8.005527758958126,3.0,2.0,0,4.0,7.67
25,2.280005521826303,3.0,3.0,1,4.0,6.51
21,4.777277715395636,3.0,5.0,0,3.0,6.33
33,8.723598494239392,3.0,3.0,0,3.0,6.91
40,5.3375074673041745,1.0,2.0,0,5.0,6.44
27,7.3652992905582,3.0,3.0,0,4.0,7.16
29,4.735555548588186,3.0,2.0,1,3.0,7.14
31,8.316881983885192,4.0,3.0,1,4.0,8.0
31,8.676285272792033,2.0,2.0,0,2.0,6.49
19,8.31743783111026,3.0,3.0,1,3.0,6.75
40,8.858602262236476,4.0,3.0,0,4.0,6.88
22,9.815020260819159,4.0,3.0,1,4.0,7.78
22,4.886666563103846,1.0,3.0,1,4.0,5.98
23,5.580390523927547,4.0,3.0,0,3.0,5.35
30,8.615578426546831,4.0,2.0,0,3.0,6.88
26,9.034395589307465,3.0,3.0,0,4.0,8.25
39,5.786182683570534,3.0,3.0,0,5.0,8.07
32,5.661005082413949,1.0,4.0,1,4.0,4.62
31,5.82601571812509,4.0,3.0,0,3.0,6.35
24,4.110829064720897,4.0,2.0,0,5.0,6.42
37,4.711459872086664,2.0,2.0,0,3.0,6.78
19,4.754873238945724,4.0,1.0,0,4.0,6.56
24,6.47062274714986,4.0,3.0,0,3.0,5.56
23,7.487505728501119,2.0,1.0,0,3.0,7.31
34,7.78025109695627,3.0,3.0,1,3.0,6.64
19,6.084587944103774,2.0,4.0,0,3.0,5.92
20,6.128823190694418,3.0,1.0,1,4.0,7.68
22,7.22259069127227,3.0,4.0,0,2.0,4.94
22,4.307173797131032,2.0,3.0,1,3.0,6.37
18,8.72699295774956,3.0,2.0,1,4.0,8.6
25,9.313693502225687,4.0,1.0,1,4.0,6.57
29,5.873954852161528,4.0,2.0,0,2.0,6.08
21,6.2828149131721975,3.0,2.0,1,3.0,7.49
30,9.237962004721306,2.0,4.0,0,2.0,6.67
40,6.778507136218181,3.0,2.0,1,3.0,7.15
32,8.058841802712934,3.0,3.0,0,3.0,7.02
28,6.8338502911586065,4.0,2.0,0,4.0,6.89
27,9.801353299264495,4.0,3.0,1,1.0,6.52
20,7.882143330852692,3.0,1.0,0,4.0,8.61
39,7.985780389454546,2.0,1.0,1,3.0,8.28
31,8.019351769720457,2.0,4.0,1,3.0,5.54
33,6.000795274610118,2.0,2.0,0,4.0,6.78
27,6.1661695535394365,3.0,3.0,1,5.0,8.46
27,8.384642151207956,5.0,4.0,0,3.0,4.89
29,7.227543092980511,3.0,2.0,1,3.0,7.47
26,4.880300185938808,3.0,2.0,0,3.0,6.9
18,10.371587964324604,5.0,4.0,0,3.0,7.09
22,8.760529361134779,2.0,3.0,0,2.0,6.19
37,7.067727382921034,3.0,3.0,1,3.0,7.09
25,6.507698232760063,4.0,3.0,0,3.0,6.21
28,7.357616543554149,3.0,3.0,0,4.0,6.76
29,7.931536178483369,1.0,3.0,0,5.0,7.15
18,3.3405986757939146,4.0,2.0,0,3.0,6.2
39,10.802229477074357,4.0,3.0,0,3.0,7.08
37,5.578208243499544,3.0,3.0,0,3.0,5.61
28,6.996569860620237,3.0,2.0,0,4.0,7.28
22,7.062760389002463,4.0,3.0,0,3.0,6.54
32,10.594330393639932,4.0,1.0,0,3.0,7.8
22,6.84137708618795,4.0,4.0,1,2.0,4.93
29,9.859313129836533,3.0,1.0,0,4.0,8.52
22,7.732109445030005,3.0,2.0,0,3.0,7.8
34,5.268607248029292,3.0,2.0,0,5.0,8.1
34,7.242473442585048,3.0,1.0,1,3.0,8.4
29,6.786684300913158,3.0,3.0,0,3.0,7.23
32,5.048673127172387,2.0,3.0,0,3.0,5.2
32,7.643900985050035,2.0,2.0,1,4.0,9.04
23,7.03978494972974,2.0,2.0,1,3.0,7.72
29,8.001559069825372,2.0,2.0,1,3.0,6.45
37,7.348035003276967,3.0,3.0,0,4.0,7.9
35,5.828014785374673,3.0,1.0,0,3.0,6.2
31,8.383001186122566,3.0,2.0,0,4.0,7.91
19,5.8760830955435575,5.0,1.0,0,4.0,5.85
26,1.4205930589901117,3.0,3.0,1,4.0,6.54
22,7.23157530631759,4.0,2.0,1,4.0,7.26
37,6.002667290978819,3.0,3.0,0,2.0,6.89
18,7.687834907913943,5.0,4.0,1,2.0,4.0
40,10.597969124691486,2.0,4.0,0,2.0,4.43
20,10.649931447666503,3.0,2.0,0,3.0,7.48
23,6.702778740000689,4.0,3.0,0,4.0,6.86
22,5.5122726917571,2.0,4.0,0,2.0,5.97
38,8.05242990745226,4.0,3.0,1,3.0,6.98
22,6.333593934640562,3.0,3.0,1,4.0,7.25
18,7.705197740224497,4.0,1.0,0,3.0,7.24
34,5.810450627991662,2.0,3.0,0,3.0,6.82
36,7.451246348840954,3.0,2.0,1,5.0,9.43
31,5.538446525871743,3.0,3.0,1,3.0,6.44
29,9.131656148856639,3.0,3.0,0,4.0,8.21
27,5.938040156645298,3.0,3.0,1,5.0,7.81
37,8.189984564322945,4.0,2.0,1,2.0,6.64
38,4.723418890266066,1.0,4.0,1,3.0,4.84
35,8.406112941899243,3.0,3.0,0,3.0,6.21
28,5.260508675317239,2.0,3.0,1,4.0,7.12
19,7.4701182525541165,4.0,2.0,1,3.0,6.22
35,8.841761752026375,2.0,3.0,1,5.0,6.91
24,6.6400307825977976,1.0,4.0,1,4.0,4.6
32,5.14749956065732,4.0,1.0,1,3.0,7.66
28,7.894262512844659,3.0,3.0,0,2.0,6.39
35,5.486233481824214,3.0,3.0,1,3.0,7.03
40,6.272357921444988,4.0,4.0,1,4.0,6.44
29,7.477832787092309,3.0,3.0,1,5.0,8.48
23,9.44921686499387,4.0,3.0,1,4.0,8.17
37,7.047796036839044,3.0,3.0,0,3.0,6.63
40,7.041143517721222,2.0,2.0,0,3.0,8.17
30,8.327523208521132,3.0,4.0,0,4.0,6.93
37,7.090669414011394,5.0,1.0,1,4.0,6.44
33,8.143954359699217,3.0,2.0,1,2.0,6.66
35,8.941360382913304,3.0,3.0,0,4.0,7.18
27,6.410073129517601,4.0,4.0,0,3.0,5.46
40,1.1049808589557797,2.0,2.0,0,2.0,4.9
25,5.527731231546161,4.0,2.0,0,5.0,7.44
35,9.175627619503546,2.0,2.0,0,4.0,7.83
38,6.939223393484222,3.0,2.0,0,3.0,8.03
18,6.389565512329781,3.0,2.0,1,3.0,6.06
40,9.100212987765774,4.0,2.0,1,3.0,6.82
25,6.817615150786188,2.0,2.0,0,2.0,6.84
23,3.2334402296515194,3.0,1.0,1,3.0,7.99
22,4.290456290184982,4.0,3.0,1,4.0,6.24
32,7.753566437470431,3.0,3.0,0,3.0,6.5
39,6.879596305129493,4.0,4.0,0,4.0,7.06
32,9.618381661892599,4.0,3.0,1,3.0,7.49
19,5.680116369152482,3.0,3.0,1,2.0,6.4
18,6.44289862839317,3.0,3.0,1,5.0,6.79
40,5.407894468491964,3.0,1.0,0,2.0,8.18
40,6.062930480175185,3.0,3.0,1,5.0,8.74
28,3.594572977743477,4.0,3.0,0,4.0,6.33
27,6.305767604709043,3.0,3.0,0,4.0,7.29
35,6.906636045214176,2.0,3.0,1,3.0,7.28
35,6.754604483561769,4.0,2.0,0,3.0,7.28
34,10.869195874719058,4.0,4.0,0,4.0,7.55
25,10.300272238918566,4.0,3.0,0,4.0,7.01
32,5.648380952270046,1.0,3.0,1,3.0,5.48
25,3.3209139496253273,2.0,3.0,1,4.0,6.3
34,6.821439364723198,2.0,3.0,1,4.0,6.9
29,7.677718248707117,3.0,3.0,0,3.0,7.18
25,5.451128667910897,2.0,1.0,1,5.0,8.0
31,5.540243858933699,4.0,2.0,0,3.0,7.42
21,9.848598944762557,3.0,2.0,1,2.0,7.1
18,6.536407171938452,2.0,3.0,0,3.0,6.57
18,8.192050334252329,3.0,1.0,1,4.0,9.13
36,5.3254497438619985,2.0,2.0,1,3.0,7.45
33,6.897507174295373,4.0,2.0,0,3.0,7.02
31,6.394590963457877,4.0,3.0,0,5.0,7.26
38,5.784328170154081,2.0,3.0,1,4.0,7.25
33,9.079540740739047,4.0,2.0,1,3.0,6.34
22,4.500021382660575,4.0,2.0,0,1.0,7.3
26,7.540102285920321,2.0,2.0,1,4.0,8.27
19,6.360781020117102,2.0,2.0,0,4.0,6.22
35,7.746684067664574,2.0,2.0,0,5.0,7.61
23,6.385162062006956,2.0,4.0,0,3.0,4.86
26,8.56094751145409,2.0,2.0,0,3.0,7.05
18,5.308535323146127,3.0,4.0,0,4.0,5.54
26,9.083595745015561,3.0,1.0,0,5.0,9.24
33,6.948155149586041,3.0,3.0,0,4.0,6.43
30,4.608695447772778,3.0,2.0,0,3.0,7.11
26,8.224387820625083,3.0,2.0,0,5.0,7.92
38,6.6420704616682285,2.0,4.0,0,3.0,5.62
30,3.9258917329488203,4.0,3.0,0,4.0,7.08
26,7.5984425507659665,4.0,3.0,0,4.0,6.25
28,8.81187228749986,2.0,2.0,0,5.0,7.9
21,9.307844332648235,2.0,2.0,0,4.0,8.41
19,6.318966611320421,4.0,2.0,0,5.0,7.65
23,7.261572499586328,3.0,1.0,0,3.0,7.76
31,7.090965417027241,3.0,1.0,1,4.0,8.26
21,9.681644736828435,4.0,3.0,1,3.0,7.9
23,5.54112055172803,2.0,4.0,0,4.0,5.82
36,6.163612986031825,4.0,4.0,1,4.0,6.27
23,5.497503442990348,3.0,2.0,1,4.0,8.33
19,4.391529058396804,4.0,3.0,1,4.0,6.51
35,7.446016925893748,4.0,1.0,0,3.0,8.46
30,9.882336997199658,4.0,2.0,0,4.0,8.79
26,6.642727974672891,2.0,3.0,0,3.0,5.79
40,5.412586081222358,1.0,2.0,1,4.0,6.25
36,7.336347464017723,3.0,2.0,1,3.0,8.55
30,8.06041272179078,3.0,2.0,0,2.0,7.04
28,6.71854635261417,2.0,4.0,1,2.0,6.4
18,9.52636359751752,4.0,2.0,1,2.0,7.03
39,5.537748590282461,3.0,3.0,0,3.0,6.78
24,6.483454654277747,4.0,4.0,1,3.0,6.49
38,7.532778228717332,3.0,2.0,1,3.0,7.37
32,7.707334754712089,3.0,1.0,0,3.0,8.38
18,7.085010566136689,3.0,4.0,1,4.0,5.79
29,4.698844139757133,3.0,3.0,0,4.0,6.78
24,11.208420527571393,4.0,1.0,0,3.0,7.73
32,6.5752541529170205,3.0,2.0,0,5.0,7.94
38,7.198481533452382,3.0,2.0,0,3.0,7.49
36,8.110169967711364,3.0,4.0,0,4.0,6.3
18,5.854290347230847,2.0,2.0,0,4.0,6.98
34,7.102467557567397,3.0,3.0,0,3.0,7.49
34,5.78105757222407,5.0,3.0,1,5.0,6.88
20,7.747991334653616,4.0,2.0,0,4.0,7.12
29,6.503159232599975,2.0,4.0,1,3.0,5.55
23,7.483693349148403,4.0,2.0,1,4.0,9.03
28,5.116232776325917,4.0,2.0,0,4.0,6.84
20,5.5079504187888295,3.0,2.0,1,4.0,7.74
25,4.5427467816577565,2.0,1.0,0,4.0,7.15
31,5.721045857212826,2.0,4.0,0,4.0,6.02
31,2.3676563613433483,3.0,2.0,0,3.0,6.69
27,6.4472196297619115,2.0,3.0,0,3.0,6.31
19,6.038367510466733,4.0,2.0,0,3.0,6.56
31,7.271639734525125,4.0,3.0,0,2.0,6.16
26,7.080293903981721,3.0,3.0,1,5.0,7.99
20,9.262743583265927,4.0,3.0,1,2.0,5.74
38,11.6697583325934,4.0,4.0,1,4.0,8.41
25,9.047570223671142,2.0,2.0,1,3.0,7.84
33,6.184406339124842,4.0,2.0,1,3.0,7.44
19,6.111896650522198,4.0,2.0,0,4.0,7.13
23,8.563593476240287,5.0,2.0,1,3.0,5.58
38,3.969979549768902,3.0,3.0,0,4.0,6.77
29,6.432634732905738,4.0,3.0,0,4.0,7.17
22,6.571324716921056,3.0,4.0,0,3.0,5.79
19,8.05143667267386,4.0,3.0,0,4.0,7.19
33,8.104959423053405,3.0,3.0,0,5.0,7.83
22,5.659791027292547,4.0,2.0,0,5.0,8.2
32,6.254129208930669,2.0,3.0,0,3.0,6.02
29,7.801187658698872,3.0,2.0,1,4.0,8.54
21,5.561942819346223,4.0,3.0,0,4.0,6.91
32,9.17101318259371,4.0,2.0,0,4.0,7.98
28,8.096515420192434,4.0,4.0,1,5.0,5.9
33,7.308717186750718,3.0,3.0,1,4.0,8.02
40,7.703693076905655,2.0,3.0,0,4.0,6.73
23,6.1595968895065605,3.0,3.0,1,3.0,8.27
31,5.872675440062286,3.0,2.0,0,5.0,6.73
35,6.235500010950302,3.0,2.0,0,3.0,7.19
29,7.899940046067729,2.0,1.0,0,1.0,6.66
28,7.361826965275577,3.0,3.0,0,1.0,6.08
30,6.239113972553122,3.0,1.0,1,4.0,8.02
